"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 17 12:10:51 GMT 2021","Sat Jul 17 12:10:59 GMT 2021","8832","pages","test_ddgo","","","","test_basic_duckduckgo_search",""
